ogc_fid,objectid,epi_name,lga_code,lga_name,published_,commenced_,currency_d,amendment,map_type,map_name,lay_name,lay_class,h_id,h_name,sig,label,legis_ref_,legis_re_1,legis_re_2,pco_ref_ke,epi_type,sym_code,cadid,shape.star,item_no,item_name,item_link,ho_id,address,suburb,lga,informatio,verifiedad,longitude,latitude,locationco,postcode
"36014","36131",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A061,Site of Sportsman’s Arms,Local,,,,,2012-589,LEP,,"108012506",2.468705134e-06,"25712",Site of Sportman's Arms,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010660,"1010660",191 Rusden Street,Armidale,Armidale Dumaresq,LGOV,191 RUSDEN STREET ARMIDALE,"151.6600333","-30.51242551",Great,"2350"
"36015","36132",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A029,Mallaby's Soap Factory,Local,,,,,2012-589,LEP,,"108012506",5.68017185e-07,"25687",Site of Mallaby's Soap Factory,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010617,"1010617",179 Dumaresq Street,Armidale,Armidale Dumaresq,LGOV,179 DUMARESQ STREET ARMIDALE,"151.6604998","-30.50966662",Great,"2350"
"36016","36133",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A062,Site of Plough Inn,Local,,,,,2012-589,LEP,,"108012506",8.9421064e-08,"25702",Site of Plough Inn,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010659,"1010659",202 and 204 Rusden Street,Armidale,Armidale Dumaresq,"0","0","0","0","0","0"
"36017","36134",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A062,Site of Plough Inn,Local,,,,,2012-589,LEP,,"108012506",8.8984507e-08,"25702",Site of Plough Inn,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010659,"1010659",202 and 204 Rusden Street,Armidale,Armidale Dumaresq,"0","0","0","0","0","0"
"36018","36135",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A003,Site of Nott’s Timber Mill & Joinery,Local,,,,,2012-589,LEP,,"108012506",2.75889761e-07,,,,,,,,,,,,,
"36019","36136",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A003,Site of Nott’s Timber Mill & Joinery,Local,,,,,2012-589,LEP,,"108012506",3.42912244e-07,"25695",Site of Nott's Timber Mill and Joinery,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010640,"1010640",124 Allingham Street and 1 And 2/182 Rusden Street,Armidale,Armidale Dumaresq,LGOV,124-126 ALLINGHAM STREET ARMIDALE,"151.6601092","-30.5140226",Great,"2350"
"36020","36137",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A060,Site of Electricity Station,Local,,,,,2012-589,LEP,,"108012506",1.74068191e-07,"25662",Site of Electricity Station,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010646,"1010646",175 Rusden Street,Armidale,Armidale Dumaresq,"0","0","0","0","0","0"
"36021","36138",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A020,Site of Allingham’s Store,Local,,,,,2012-589,LEP,,"108012506",1.74703928e-07,,,,,,,,,,,,,
"36022","36139",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A042,Site of Roman Catholic Chapel,Local,,,,,2012-589,LEP,,"108012506",1.764553417e-06,"20691",O'Connor Catholic College Conservation Area,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=5063098,"5063098",39 Kirkwood,Armidale,Armidale Dumaresq,LGOV,39 KIRKWOOD STREET ARMIDALE,"151.6798493","-30.51222752",Great,"2350"
"36028","36145",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A044,Site of Saint George’s Church,Local,,,,,2012-589,LEP,,"108012506",1.520949354e-06,,,,,,,,,,,,,
"36029","36146",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2013/08/30 00:00:00.000,2013/08/30 00:00:00.000,2014/09/19 00:00:00.000,Amendment No 1,,,,Item - Archaeological,A038,Site of Abattoir -Wongalea,Local,,,,,2012-589,LEP,,"108012506",4.5470082114e-05,"25640","Site of Abattoir, ""Wongalea""",http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010650,"1010650",475 Grafton Road,Armidale,Armidale Dumaresq,LGOV,475 GRAFTON ROAD ARMIDALE,"151.7220679","-30.52672715","[u'Input parameters matched', u'Addresses Returned']","2350"
"36030","36147",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2013/08/30 00:00:00.000,2013/08/30 00:00:00.000,2014/09/19 00:00:00.000,Amendment No 1,,,,Item - Archaeological,A037,Site of Commissioner's Waters Inn,Local,,,,,2012-589,LEP,,"108012506",1.013521387e-05,,,,,,,,,,,,,
"36031","36148",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2013/08/30 00:00:00.000,2013/08/30 00:00:00.000,2014/09/19 00:00:00.000,Amendment No 1,,,,Item - Archaeological,A039,"Site of Brookstead fellmongery and woolwashing works ""Eathorpe""",Local,,,,,2012-589,LEP,,"108012506",3.5945271975e-05,,,,,,,,,,,,,
"36032","36149",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,2014/09/19 00:00:00.000,,,,,Item - Archaeological,A063,Site of Trim’s Chaff Factory and Sawmill,Local,,,,,2012-589,LEP,,"108012506",2.28591034e-07,"25717",Site of Trim's Chaff Factory and Sawmill,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010618,"1010618",1-6/230-234 Rusden Street,Armidale,Armidale Dumaresq,LGOV,230-234 RUSDEN STREET ARMIDALE,"151.6533124","-30.51165638",Great,"2350"
"36046","36163",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/06/06 00:00:00.000,2014/06/06 00:00:00.000,2014/09/19 00:00:00.000,Amendment No 3,,,,Item - Archaeological,A052,Site of International Hotel,Local,,,,,2012-589,LEP,,"108012506",6.60837941e-07,"25684",Site of International Hotel,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010664,"1010664",140 Miller Street,Armidale,Armidale Dumaresq,"0","0","0","0","0","0"
"36047","36164",Armidale Dumaresq Local Environmental Plan 2012,"110",ARMIDALE DUMARESQ,2014/06/06 00:00:00.000,2014/06/06 00:00:00.000,2014/09/19 00:00:00.000,Amendment No 3,,,,Item - Archaeological,A021,Site of Palmer's Brickworks and Armidale Steam and Pottery Works,Local,,,,,2012-589,LEP,,"108012506",1.940703442e-06,"25699",Site of Palmer's Brickworks,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1010623,"1010623",13-23 Bundarra Road,Armidale,Armidale Dumaresq,LGOV,13-23 BUNDARRA ROAD ARMIDALE,"151.6454558","-30.51686216",Great,"2350"
"36101","36221",Gosford Local Environmental Plan 2014,"3100",GOSFORD,2016/02/12 00:00:00.000,2016/02/12 00:00:00.000,2017/08/04 00:00:00.000,Amendment No 23,,,,Item - Archaeological,A26,Footings of former police stables,Local,,,,,2014-42,LEP,,"108012479",3.2850039e-08,"8564",Footings of former police stables,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1620664,"1620664",38 Mann Street,Gosford,Gosford,"0","0","0","0","0","0"
"36102","36222",Gosford Local Environmental Plan 2014,"3100",GOSFORD,2016/02/12 00:00:00.000,2016/02/12 00:00:00.000,2017/08/04 00:00:00.000,Amendment No 23,,,,Item - Archaeological,A25,Footings of former sergeant’s residence/police station,Local,,,,,2014-42,LEP,,"108012479",5.1429197e-08,,,,,,,,,,,,,
"36114","36234",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I695,Former bakery (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",3.4111054e-08,,,,,,,,,,,,,
"36115","36235",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I746,Rose and Crown Hotel (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.11639565e-07,,,,,,,,,,,,,
"36116","36236",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I741,Electricity substation (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.3397766e-08,,,,,,,,,,,,,
"36117","36237",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I687,St Peter’s Uniting Church and studio theatre (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",6.7167548e-08,,,,,,,,,,,,,
"36122","36242",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I686,Alfred Square (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.611320386e-06,,,,,,,,,,,,,
"36123","36243",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I691,Royal Oak Hotel and stables (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",6.0932507e-08,,,,,,,,,,,,,
"36125","36245",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I698,Stable (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",4.45123078e-07,,,,,,,,,,,,,
"36129","36249",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I00238,"St Patrick’s Cathedral, presbytery and precinct (and potential archaeological site)",State,,,,,2011-540,LEP,,"108012453",9.28906957e-07,,,,,,,,,,,,,
"36130","36250",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I738,St George’s Terrace (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",9.4294137e-08,,,,,,,,,,,,,
"36131","36251",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I737,Willow Grove (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.91590971e-07,,,,,,,,,,,,,
"36133","36253",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I678,Former ANZ Bank (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",2.4716883e-08,,,,,,,,,,,,,
"36135","36255",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - Archaeological,A10,Archaeological and terrestrial,Local,,,,,2011-540,LEP,,"108012453",5.023594e-09,"24945",Shop,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2246473,"2246473",331A Church Street,Parramatta,Parramatta,LGOV,331A CHURCH STREET PARRAMATTA,"151.0041469","-33.81105686",Great,"2150"
"36136","36256",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - Archaeological,A9,Archaeological and terrestrial,Local,,,,,2011-540,LEP,,"108012453",1.441822e-08,"24944",Shop,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2246472,"2246472",331 Church Street,Parramatta,Parramatta,LGOV,331 CHURCH STREET PARRAMATTA,"151.00409","-33.81107687","[u'Input parameters matched', u'Addresses Returned']","2150"
"36137","36257",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - Archaeological,A8,Archaeological and terrestrial,Local,,,,,2011-540,LEP,,"108012453",1.3196768e-08,"24943",Shop,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2246471,"2246471",329 Church Street,Parramatta,Parramatta,LGOV,329 CHURCH STREET PARRAMATTA,"151.0040718","-33.81111705",Great,"2150"
"36139","36259",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - Archaeological,A7,Archaeological and terrestrial,Local,,,,,2011-540,LEP,,"108012453",2.3172561e-08,"24942",Shop,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2246470,"2246470",323 Church Street,Parramatta,Parramatta,LGOV,323 CHURCH STREET PARRAMATTA,"151.0040021","-33.8113088",Great,"2150"
"36144","36264",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I666,Shop (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",9.183623e-09,,,,,,,,,,,,,
"36145","36265",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I667,Shop (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.7899765e-08,,,,,,,,,,,,,
"36147","36267",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I668,Shop (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.7591901e-08,,,,,,,,,,,,,
"36149","36269",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I669,Shops (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",5.5214514e-08,,,,,,,,,,,,,
"36152","36272",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I670,"Shop, office (and potential archaeological site)",Local,,,,,2011-540,LEP,,"108012453",4.7834419e-08,,,,,,,,,,,,,
"36154","36274",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I736,"Former St Andrew’s Uniting Church, hall (and potential archaeological site)",Local,,,,,2011-540,LEP,,"108012453",1.50893811e-07,,,,,,,,,,,,,
"36155","36275",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I702,Woolpack Hotel (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.02582817e-07,,,,,,,,,,,,,
"36156","36276",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I732,Parramatta Dam archaeological site weir,Local,,,,,2011-540,LEP,,"108012453",1.72507953e-07,,,,,,,,,,,,,
"36157","36277",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I701,Marsdens Building (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",2.0885636e-08,,,,,,,,,,,,,
"36158","36278",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I00059,Parramatta hospital archaeological site,State,,,,,2011-540,LEP,,"108012453",1.931984116e-06,,,,,,,,,,,,,
"36160","36280",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I00248,Harrisford (and potential archaeological site),State,,,,,2011-540,LEP,,"108012453",1.20090135e-07,,,,,,,,,,,,,
"36162","36282",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I00155,"Perth House, Moreton Bay fig tree (and potential archaeological site)",State,,,,,2011-540,LEP,,"108012453",2.40699137e-07,"21235",Parramatta Archaeological Management Unit 2872,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2242872,"2242872",85 George Street,Parramatta,Parramatta,LGOV,85 GEORGE STREET PARRAMATTA,"151.0076703","-33.81501016",Great,"2150"
"36163","36283",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I740,Office (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",2.50791345e-07,,,,,,,,,,,,,
"36164","36284",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I718,Cottages (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",4.1763542e-08,,,,,,,,,,,,,
"36165","36285",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I739,Barnaby’s Restaurant (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",7.4528543e-08,,,,,,,,,,,,,
"36166","36286",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I00278,Shop and office (and potential archaeological site),State,,,,,2011-540,LEP,,"108012453",9.0988578e-08,,,,,,,,,,,,,
"36169","36289",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I00218,Redcoats’ Mess House (and potential archaeological site),State,,,,,2011-540,LEP,,"108012453",9.1343736e-08,,,,,,,,,,,,,
"36171","36291",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I716,Kia Ora (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",5.7053512e-08,,,,,,,,,,,,,
"36172","36292",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I704,Civic Arcade (former theatre) (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.78186383e-07,,,,,,,,,,,,,
"36173","36293",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I650,Parramatta Town Hall (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",2.70369128e-07,,,,,,,,,,,,,
"36174","36294",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I703,Shops (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",2.96897724e-07,,,,,,,,,,,,,
"36180","36300",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I657,Telstra House (former post office) (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",9.9219506e-08,,,,,,,,,,,,,
"36181","36301",Parramatta Local Environmental Plan 2011,"6250",PARRAMATTA,2015/12/18 00:00:00.000,2015/12/18 00:00:00.000,2018/02/09 00:00:00.000,Amendment No 10,,,,Item - General,I658,HMV (former Commonwealth Bank) (and potential archaeological site),Local,,,,,2011-540,LEP,,"108012453",1.06081643e-07,,,,,,,,,,,,,
