ID,Title,site_name,Short_site_name,Author,Organisation,Client,Year,item_link,Document Type,NSW Historic Theme,Original Document Quality,Contributor,Site Location,County,LGA,Address (export),Verified Address,Longitude,Latitude,Location Confidence,Suburb
306,"Archaeologist's Report: Supervision of Excavations, Saint Bartholomew's Church, Prospect.","Saint Bartholomew's Church, Prospect",Saint Bartholomew's Church,Thorp W. | ,,Public Works Department of New South Wales,1982,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13842_ID_Thorp1982SaintBartholomewsChurchProspectExcavRpt.pdf;query=;brand=default,Excavation Report,Religion | ,Original master copy,Wendy Thorp Collection,"Saint Bartholomew's Church, Ponds Road, Prospect",Cumberland,Blacktown City Council,No Street Address,not verified,not known,not known,unknown,['PROSPECT']
139,"Archaeological Assessment, Saint Margaret's East, Surry Hills.","Saint Margaret's East, Surry Hills",Saint Margaret's East,Bickford A. | ,Archaeology And Heritage Pty Ltd | ,Summit Projects Australia,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12963_ID_Bickford2003StMargaretSurryHillsArchAssess.pdf;query=;brand=default,Survey/Assessment,,Original master copy,Anne Bickford Collection,"Saint Margaret's East, Surry Hills",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SURRY HILLS']
1381,"Report of Archaeological Investigation. Former Sargents' Factory Site. Burke, Burton and Palmer Streets and Kings Lane, East Sydney.","Sargents' Factory, East Sydney",Sargents' Factory,Thorp W. | ,Cultural Resources Management | ,Page Kirkland Partnership P/L,2000,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13564_ID_Thorp2000FormerSargentsFactoryEastSydExcavRpt.pdf;query=;brand=default,Excavation Report,Commerce | Domestic life | Mining | ,Original master copy,Wendy Thorp Collection,"Burke, Burton and Palmer Streets and Kings Lane, East Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1493,Scarborough House Archaeological Report.,"Scarborough House, The Rocks",Scarborough House,Lydon E.C.J. | ,Sydney Cove Authority | ,,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13256_ID_Lydon1992ScarboroughHouseExcavRpt.pdf;query=;brand=default,Excavation Report,Industry | ,Photocopy | Poor quality image reproduction,Judy Birmingham Collection,"Scarborough House, The Rocks Square, The Rocks",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SCARBOROUGH']
140,Archaeological Assessment: Scheyville Former Officer Training Camp.,Scheyville Former Officer Training Camp,Scheyville Former Officer Training Camp,Thorp W. | ,,Hawkesbury City Council,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13485_ID_Thorp1991ScheyvilleOfficerTrainingCampArchAssess.pdf;query=;brand=default,Survey/Assessment,Agriculture | Defence | Labour | Migration | ,Original master copy,Wendy Thorp Collection,"Bound by Old Pitt Town Road, Scheyville Road, Midson Road and Dormitory Hill Road, Scheyville, NSW",Cumberland,Hawkesbury City Council,No Street Address,not verified,not known,not known,unknown,['SCHEYVILLE']
809,"Historical and Archaeological Analysis of the Former Red Cow Inn. Proposed Site of Multi-Storey Car Park, Erby Place, Parramatta, N.S.W.",Secure Parking - Eat Street Car Park,Secure Parking - Eat Street Car Park,,Edward Higginbotham and Associates Pty Ltd. | ,N.S.W. Parramatta City Council,1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13148_ID_Higginbotham1990RedCowInnParraExcavRpt.pdf;query=;brand=default,Excavation Report,Accommodation | Leisure | ,Original master copy,Edward Higginbotham Collection,"Erby Place, Parramatta, NSW",Cumberland,Parramatta City Council,No Street Address,not verified,not known,not known,unknown,['PARRAMATTA']
1420,"Report on the Archaeological Monitoring Programme for the Site of the Multi-Storey Car Park, Erby Place, Parramatta, N.S.W.",Secure Parking - Eat Street Car Park,Secure Parking - Eat Street Car Park,,Edward Higginbotham and Associates Pty Ltd. | ,Parramatta City Council,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13195_ID_Higginbotham1992ErbyPlceParraArchMonitorRpt.pdf;query=;brand=default,Excavation Report,Accommodation | Domestic life | Leisure | ,Original master copy,Edward Higginbotham Collection,"Erby Place, Parramatta, NSW",Cumberland,Parramatta City Council,No Street Address,not verified,not known,not known,unknown,['PARRAMATTA']
832,"Historical Archaeological Survey of Shepherds Gully, The Old Great North Road.","Shepherds Gully, The Old Great North Road",Shepherds Gully,Comber J. | Powell A. | ,Jillian Comber Consultant Archaeologist | ,The NSW National Parks & Wildlife Service and Australian Heritage Commission & NSW Department of Planning,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22457_ID_Comber1991ShepardsGullyHistArchSurvey.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Heritage Branch Library Collection,The road through Shepard's Gully diverges from the Great North Road at Wisemans Ferry.,Cumberland,Hawkesbury City Council,No Street Address,not verified,not known,not known,unknown,[]
1504,Silverwater Correctional Complex. Archaeological Management Advice.,Silverwater Gaol,Silverwater Gaol,,Godden Mackay Heritage Consultants | ,Department of Public Works,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13066_ID_GoddenMackay1995SilverwaterCorrectComplexArchAssess.pdf;query=;brand=default,Survey/Assessment,Agriculture | Domestic life | Environment - cultural landscape | ,Original master copy,Godden Mackay Logan Collection,"Holker Street, Silverwater",Cumberland,Auburn City Council,No Street Address,not verified,not known,not known,unknown,['SILVERWATER']
1515,"Spring Hill. Beddek Street, McGrath's Hill, NSW. Conservation Management Plan.","Spring Hill, McGrath's Hill",Spring Hill,Forbes C. | Jack I. | ,Design 5 Architects Pty Ltd. | ,Colin Rafferty,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13099_ID_ForbesJack2003SpringHillBeddekStConservPlan.pdf;query=;brand=default,Heritage/Conservation,Agriculture | Domestic life | ,Original master copy,Ian Jack Collection,"Beddeck Street, McGraths Hill",Cumberland,Hawkesbury City Council,No Street Address,not verified,not known,not known,unknown,[]
1522,St Mary's Cathedral Archaeological Report,"St Mary's Cathedral, Sydney",St Mary's Cathedral,Stockton E. | ,,,1987,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22644_ID_Stockton1987StMarysCathedralArchEx.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality text reproduction,Heritage Branch Library Collection,"College Street, Sydney NSW 2000",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
837,Historical Archaeological Survey: St Marys Munitions Factory.,St Marys Munitions Factory,St Marys Munitions Factory,Casey M. | Lowe A. | ,Casey & Lowe Associates | Brayshaw McDonald Pty Ltd | ,Australian Defence Industries,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22293_ID_CaseyLowe1994StMarysMunitionsADIArchAssess.pdf;query=;brand=default,Survey/Assessment,,Original master copy,Casey & Lowe Pty Ltd Collection,"Between The Northern Rd, Eighth Ave, Forrester Rd, Dunheved Rd, Llandilo and St Marys",Cumberland,Penrith City Council,No Street Address,not verified,not known,not known,unknown,['ST MARYS']
1637,"[Title not decipherable] Munitions Filling Factory, St. Marys.",St Marys Munitions Factory,St Marys Munitions Factory,Thorp W. | ,,[Undecipherable],1986,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13667_ID_Thorp1986MunitionsFillingFactoryStMarysArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Wendy Thorp Collection,"Bound on the north/north-east by Palmyra Avenue,on the south-east by Forrester Road and on the south by Ropes Creek, St. Marys",Cumberland,Penrith City Council,No Street Address,not verified,not known,not known,unknown,['ST MARYS']
146,Archaeological Assessment St Patricks Cemetery Church Street North Parramatta.,"St Patricks Cemetery, North Parramatta",St Patricks Cemetery,Thorp W. | ,Wendy Thorp | ,Roads and Traffic Authority,1993,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13532_ID_Thorp1993StPatricksCemeteryParramattaArchAssess.pdf;query=;brand=default,Survey/Assessment,Birth and Death | Religion | ,Original master copy,Wendy Thorp Collection,"Church Street, North Parramatta, NSW 2151",Cumberland,Parramatta City Council,No Street Address,not verified,not known,not known,unknown,"['PARRAMATTA', 'NORTH PARRAMATTA']"
1554,Survey of Historic Resources Stanhope Park Parklea NSW.,"Stanhope Park, Parklea",Stanhope Park,Thorp W. | ,Wendy Thorp | ,Department of Housing,1993,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13474_ID_Thorp1993StanhopeParkParkleaArchAssess.pdf;query=;brand=default,Survey/Assessment,Accommodation | Agriculture | Pastoralism | Transport | ,Original master copy | Poor quality image reproduction,Wendy Thorp Collection,"Junction of Old and New Windsor Roads, Parklea, Sydney",Cumberland,Blacktown City Council,No Street Address,not verified,not known,not known,unknown,['PARKLEA']
1527,"State Abattoir, Homebush. A History and Record of the Buildings, Structures and Technology.","State Abattoir, Homebush Bay",State Abattoir,Rosen S. | Irving B. | Godden D. | Mitchell S. | Tzavaras P. | ,Godden Mackay Pty Ltd | ,NSW Property Services Group,1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15439_ID_GoddenMackay1990StateAbattoirHomebushBldingsArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Godden Mackay Logan Collection,"King Avenue, Barnes Road and Marshall Road, Homebush۝",Cumberland,Auburn City Council,No Street Address,not verified,not known,not known,unknown,['HOMEBUSH']
320,"Archival Report and Archaeological Assessment. New Library Site, Macquarie Street, Sydney.","State Library of NSW, Sydney",State Library of NSW,Thorp W. | ,Australian Archaeological Resources | ,Public Works Department,1983,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13725_ID_Thorp1983NewLibrarySiteMacquarieStSydneyArchAssess.pdf;query=;brand=default,Survey/Assessment,Defence | Education | Government and administration | Industry | ,Photocopy | Poor quality image reproduction,Wendy Thorp Collection,"Area between Cahill Expressway, Parliament House, Macquarie St and Hospital Rd",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
805,"Historical Analysis. Station Street Drill Hall, Homebush.","Station Street Drill Hall, Homebush",Station Street Drill Hall,Thorp W. | ,,Graham Brooks & Associates,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13699_ID_Thorp1997StationStDrillHallHomebushHistoricalRpt.pdf;query=;brand=default,Heritage/Conservation,,Original master copy,Wendy Thorp,"Station Street, Homebush",Cumberland,Strathfield Municipal Council,No Street Address,not verified,not known,not known,unknown,['HOMEBUSH']
1547,Strides Boat Yard Historical Archaeological Study,Strides Boat Yard,Strides Boat Yard,Stocks R. | ,,Department of Environment and Planning,1986,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22524_ID_Stocks1986StridesBoatYardGlebeArchAss.pdf;query=;brand=default,Survey/Assessment,,Photocopy,Heritage Branch Library Collection,"Leichardt Street, Glebe NSW 2037",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
149,"Archaeological Assessment Sydney City Mission Hostel Site Commonwealth, Hunt and Campbell Streets, Surry Hills.",Sydney City Mission Hostel,Sydney City Mission Hostel,Thorp W. | ,Wendy Thorp | ,Jackson Teece Chesterman and Willis | Sydney City Mission,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13424_ID_Thorp1995SydneyMissionHostelSiteSurryHillsArchAssess.pdf;query=;brand=default,Survey/Assessment,"Commerce | Domestic life | Towns, suburbs and villages | ",Original master copy,Wendy Thorp Collection,"Commonwealth, Hunt and Cambell Streets, Surry Hills, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'SURRY HILLS']"
271,"Archaeological Report, Sydney Hospital Programme 1984 - 1985.","Sydney Hospital, Sydney",Sydney Hospital,Thorp W. | ,,Department of Public Works New South Wales,1985,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13884_ID_Thorp1985SydneyHospitalProgramArchAssess.pdf;query=;brand=default,Survey/Assessment,Health | Welfare | ,Original master copy,Wendy Thorp Collection,"Sydney Hospital and New South Wales Parliament Buildings, Macquarie Street, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
314,"Archival and Archaeological Report: Storage Buildings, South Boundary Sydney Hospital.","Sydney Hospital, Sydney",Sydney Hospital,Thorp W. | ,Australian Archaeological Resources | ,Department of Public Works New South Wales,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13857_ID_Thorp1984StorageBuildingsSydneyHospitalArchAssess.pdf;query=;brand=default,Survey/Assessment,Health | ,Original master copy,Wendy Thorp Collection,"Southern Boundary of Sydney Hospital, Macquarie Street, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
315,"Archival and Archaeological Report. Sydney Hospital Wall. Sydney Hospital and New South Wales Parliament Buildings, Macquarie Street, Sydney.","Sydney Hospital, Sydney",Sydney Hospital,Thorp W. | ,,G.A.B.,1980,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13811_ID_Thorp1980SydneyHospitalWallExcavRpt.pdf;query=;brand=default,Excavation Report,Accommodation | Health | ,Photocopy | Poor quality image reproduction,Wendy Thorp Collection,"Sydney Hospital and New South Wales Parliament Buildings, Macquarie Street, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1398,Report on Excavations at Sydney Hospital.,"Sydney Hospital, Sydney",Sydney Hospital,Thorp W. | ,,"New South Wales, Department of Public Works",1986,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13890_ID_Thorp1986SydneyHospitalExcavRpt.pdf;query=;brand=default,Excavation Report,Health | ,Original master copy,Wendy Thorp Collection,"Sydney Hospital, Macquarie Street, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1399,Report on Excavations at Sydney Hospital.,"Sydney Hospital, Sydney",Sydney Hospital,Thorp W. | ,,Public Works Department of NSW,1987,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13409_ID_Thorp1987SydneyHospitalExcavRpt.pdf;query=;brand=default,Excavation Report,Health | ,Original master copy,Wendy Thorp Collection,"Sydney Hospital, Macquarie Street, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1288,"Preliminary Historical Archaeological Investigation. The Sydney Smelting and Refining Company Site, Hunters Hill.","Sydney Smelting and Refining Company, Hunters Hill",Sydney Smelting and Refining Company,Thorp W. | ,Australian Archaeological Resources | ,Travis Partners,1985,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13883_ID_Thorp1985SmeltingRefiningCoHuntersHillArchAssess.pdf;query=;brand=default,Survey/Assessment,Industry | ,Original master copy,Wendy Thorp Collection,"Area bounded by Nelson Parade, Margaret Street, Alfred Street and Parramatta River, Hunters Hill.",Cumberland,The Council of the Municipality of Hunters Hill,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'HUNTERS HILL']"
1628,"Taylor's Square, Darlinghurst, Sydney. Urban Design Project. Impact Assessment. European Heritage Issues.","Taylor's Square, Darlinghurs",Taylor's Square,Thorp W. | ,Cultural Resources Management | ,Tract Consultants Pty Ltd,2002,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13825_ID_Thorp2002TaylorsSquareDarlinghurstImpactAssess.pdf;query=;brand=default,Heritage/Conservation,,Original master copy,Wendy Thorp Collection,"Taylor Sqare, Darlinghurst",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'DARLINGHURST']"
1285,"Preliminary archaeological assessment:  Telephone Exchange Extensions, Parramatta, NSW.","Telephone Exchange, Parramatta",Telephone Exchange,,Edward Higginbotham and Associates Pty Ltd. | ,Department of Housing and Construction.,1987,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13156_ID_Higginbotham1987TelephoneExchangeParramattaArchAssess.pdf;query=;brand=default,Survey/Assessment,Accommodation | Convict | Leisure | ,Original master copy,Edward Higginbotham Collection,"Bounded by George, Church, Macquarie and Marsden Streets, Parramatta, N.S.W",Cumberland,Parramatta City Council,No Street Address,not verified,not known,not known,unknown,['PARRAMATTA']
