project_id,Located_Title,site_name,Short_site_name,X,Y,results
0,Gaslight Sydney,none found,none found,151.215201,-33.8797905,"[['none found', 'none found']]"
0,"A Report to Heritage Council of NSW on the survey and excavation of McCrossin's Mill, Uralla",none found,none found,151.4999477,-30.6430614,"[['none found', 'none found']]"
0,Middle Lane Cove River: a history and a future,none found,none found,151.175003,-33.824576,"[['none found', 'none found']]"
0,Wollombi Valley: description and history,none found,none found,151.2487718,-32.8889131,"[['none found', 'none found']]"
0,Schools of the Wollombi Valley: a brief history,none found,none found,151.1311785,-32.9916549,"[['none found', 'none found']]"
0,"Smith's Hill Fort, Wollongong: excavation of guns and magazine",none found,none found,150.8960995,-34.4184531,"[['none found', 'none found']]"
0,Quaama School of Arts restoration project: final report,none found,none found,149.8684574,-36.4649958,"[['none found', 'none found']]"
0,"Trim's Store, Crescent St., Armidale, St. Vincent de Paul housing project",none found,none found,151.6626367,-30.5140039,"[['none found', 'none found']]"
0,Final report: the Church of St John the Baptist Ashfield conservation project,none found,none found,151.127968,-33.881389,"[['none found', 'none found']]"
0,North Head Quarantine Station Sydney Harbour National Park proposal for the conservation & adaptive re-use: environmental impact statement,"Quarantine Station, North Head",Quarantine Station,151.2939565,-33.8124363,"[['Quarantine Station, North Head', 'Quarantine Station']]"
0,North Head Quarantine Station Sydney Harbour National Park proposal for the conservation & adaptive re-use: preferred activity statement,"Quarantine Station, North Head",Quarantine Station,151.2939565,-33.8124363,"[['Quarantine Station, North Head', 'Quarantine Station']]"
0,"Report from the Manning Valley Historical Society Incorporated ... project to build fireproof archives at the society's headquarters, 12 Farquhar Street, Wingham.",none found,none found,152.3739824,-31.87090442,"[['none found', 'none found']]"
0,Former high school,none found,none found,151.5598096,-32.73522563,"[['none found', 'none found']]"
0,Old Sydney buildings: a social history,none found,none found,151.1924935,-33.8899245,"[['none found', 'none found']]"
0,Aboriginal sites within Singleton Shire: heritage study,none found,none found,151.0471355,-32.6135516,"[['none found', 'none found']]"
0,Valley of the Macleay: the history of Kempsey and the Macleay River District,none found,none found,152.835433,-31.0967964,"[['none found', 'none found']]"
0,Sweetness and light,none found,none found,151.1935031,-33.8692151,"[['none found', 'none found']]"
0,"St Charles Borromeo churchyard, Ryde conservation",none found,none found,151.113934,-33.819287,"[['none found', 'none found']]"
0,Aboriginal resources planning study for Wyong Shire Council,none found,none found,151.373521,-33.2324023,"[['none found', 'none found']]"
0,Time and tide: a history of Byron Bay,none found,none found,151.2876706,-33.7420379,"[['none found', 'none found']]"
0,Wreck of the Sydney Cove,none found,none found,151.2198066,-33.8685029,"[['none found', 'none found']]"
0,Sydney takes shape: a collection of contemporary maps from foundation to federation,none found,none found,151.2075701,-33.8703065,"[['none found', 'none found']]"
0,Nineteenth-century Sydney: Essays in urban history,none found,none found,151.212784,-33.866754,"[['none found', 'none found']]"
0,13 Grose Street Parramatta: Heritage impact assessment,none found,none found,151.003649,-33.80669843,"[['none found', 'none found']]"
0,"Heritage landscape and visual assessment of part of the site of Governor Bligh's 'Model Farm' Blighton near Pitt Town, NSW",none found,none found,150.8662165,-33.5691151,"[['none found', 'none found']]"
0,"Crane, Strides Yard, Glebe Point: report to the Heritage and Conservation Branch, Department of Environment and Planning",none found,none found,151.1859229,-33.878403,"[['none found', 'none found']]"
0,"Old cathedral church of Saints Peter & Paul Bourke Street, Goulburn, N.S.W.: condition survey","Bourke Street, East Sydney",Bourke Street,149.714993,-34.7555676,"[['Bourke Street, East Sydney', 'Bourke Street']]"
0,"Report on Great North Road between Mt Manning turnoff and Paynes Crossing, NSW: structural and civil engineering aspects",none found,none found,151.0869066,-33.2689286,"[['none found', 'none found']]"
0,"Pitt Street Uniting Church, 264 Pitt Street, Sydney: a conservation report for the Uniting Church in Australia, Pitt Street Parish",Pitt Street Uniting Church,Pitt Street Uniting Church,151.2083983,-33.87354555,"[['Pitt Street Uniting Church', 'Pitt Street Uniting Church']]"
0,"Pitt Street Uniting Church, 264 Pitt Street, Sydney: a conservation report for the Uniting Church in Australia, Pitt Street Parish",Pitt Street Uniting Church,Pitt Street Uniting Church,151.2083983,-33.87354555,"[['Pitt Street Uniting Church', 'Pitt Street Uniting Church']]"
0,Mosman urban design study: residential areas: study report,none found,none found,151.2323578,-33.8269218,"[['none found', 'none found']]"
0,Broken Hill cemetery conservation plan,none found,none found,141.4316144,-31.9631615,"[['none found', 'none found']]"
0,"Conservation study for Gladswood House, 11 Gladswood Gardens, Double Bay, Sydney",none found,none found,151.2461778,-33.87257121,"[['none found', 'none found']]"
0,"Beachlands Fern Street, Gerroa, NSW: heritage assessment for Kiama Municipal Council",none found,none found,150.827233,-34.746478,"[['none found', 'none found']]"
0,"Meroogal: 35 West Street, Nowra, NSW: a conservation plan",none found,none found,150.5926834,-34.87545009,"[['none found', 'none found']]"
0,"Allowah, 6 Batemans Road, Gladesville: environmental heritage significance",none found,none found,151.1287228,-33.83382301,"[['none found', 'none found']]"
0,Hunters Hill heritage study,none found,none found,151.1404042,-33.8338111,"[['none found', 'none found']]"
0,"The future of 20 Martin Road, Centennial Park - the home of Patrick White and Manoly Lascaris",none found,none found,151.2259267,-33.89918224,"[['none found', 'none found']]"
0,Mining sites in NSW: history and heritage - with guidelines for assessing heritage values and for taking actions on heritage mining places,none found,none found,151.210004,-33.8651594,"[['none found', 'none found']]"
0,Lyndhurst 59-63 Darghan Street Glebe,none found,none found,151.1902013,-33.87740929,"[['none found', 'none found']]"
0,Archeological survey of the proposed Electricity Commission transmission line between Bathurst-Raglan-Mount Panorama,none found,none found,149.5579052,-33.4394191,"[['none found', 'none found']]"
0,An oral history of Manly Hydraulics Laboratory,none found,none found,151.257352,-33.781765,"[['none found', 'none found']]"
0,"Project: Boatman's Cottage, 6 William Street, Port Macquarie [report]",none found,none found,152.9218877,-31.43087758,"[['none found', 'none found']]"
0,Shipwreck heritage of the Clarence River: a survey study,none found,none found,152.9396689,-29.7044828,"[['none found', 'none found']]"
0,"Uniting Church, Milton: old manse restoration",none found,none found,150.4751689,-35.3518997,"[['none found', 'none found']]"
0,"The David Jones building 345-355 George Street, Sydney: a report to the Heritage Council",none found,none found,151.206718,-33.86792899,"[['none found', 'none found']]"
0,"Mitchells Island hall, re-roofing [report]",none found,none found,152.6177778,-31.8986111,"[['none found', 'none found']]"
0,Moree Plains Gallery,none found,none found,149.8421991,-29.4631116,"[['none found', 'none found']]"
0,"Kirby Park Bandstand, Moree: restoration work",none found,none found,149.8427995,-29.4681723,"[['none found', 'none found']]"
0,"Kirby Park Bandstand, Moree: restoration work",none found,none found,149.8427995,-29.4681723,"[['none found', 'none found']]"
0,The Blackets: an era of Australian architecture,none found,none found,151.2424,-33.8763,"[['none found', 'none found']]"
0,Waverley Cemetery: plan of management,none found,none found,151.266042,-33.9087476,"[['none found', 'none found']]"
0,Historic La Perouse: management plan,none found,none found,151.235775,-33.9774927,"[['none found', 'none found']]"
0,"Final report of St Matthias Anglican Church, Denman: roof and stonework",none found,none found,150.6880495,-32.3919295,"[['none found', 'none found']]"
0,Narrandera Park entrance gateway,none found,none found,146.552571,-34.747707,"[['none found', 'none found']]"
0,"Bullaburra Railway Station and footbridge, Great Western Highway, Bullaburra NSW:  archival photographic recording and heritage impact statement",none found,none found,150.4146564,-33.7235886,"[['none found', 'none found']]"
0,Koonadan Aboriginal Place rehabilitation project: final report on works undertaken to stabilize and rehabilitate Koonadan Aboriginal Place,none found,none found,146.3785005,-34.4869997,"[['none found', 'none found']]"
0,"Report to the Heritage Council of NSW: hand clearing of Harpers Mansion, Berrima",none found,none found,150.3389082,-34.4856395,"[['none found', 'none found']]"
0,"Stabilisation and restoration of the Stone Barn at Fernhill, Bowenfels",none found,none found,150.1518145,-33.52473172,"[['none found', 'none found']]"
0,"Report on heritage conservation matters relating to the Darling Harbour basin, Sydney [inventories]",none found,none found,151.2009,-33.87488,"[['none found', 'none found']]"
0,"Small natural areas: their conservation and management. Proceedings of a symposium held at The University of Newcastle on 21 and 22 July, 1984",none found,none found,151.7816802,-32.9282712,"[['none found', 'none found']]"
0,Wingham Brush; plan of management,none found,none found,152.3803945,-31.8701459,"[['none found', 'none found']]"
0,Sydney playgrounds study,none found,none found,151.1851663,-33.9098337,"[['none found', 'none found']]"
0,City of Albury; central area urban conservation study. For Albury City Council,none found,none found,146.922936,-36.08287,"[['none found', 'none found']]"
0,National Trust heritage building survey of Wellington,none found,none found,151.2398509,-33.8675485,"[['none found', 'none found']]"
0,"Nineteenth century ridge and furrow ploughlands, Sandy Creek (Gadara Plains), Tumut, NSW: archival recording",none found,none found,148.2258786,-35.3173118,"[['none found', 'none found']]"
0,"Restoration programme for the Church of the Resurrection, Jamberoo NSW: final report",none found,none found,150.7736743,-34.6448542,"[['none found', 'none found']]"
0,The stone house at Payne's Crossing: conservation plan: section 1,none found,none found,151.1191611,-32.9219467,"[['none found', 'none found']]"
0,The stone house at Payne's Crossing: conservation plan: section 2,none found,none found,151.1191611,-32.9219467,"[['none found', 'none found']]"
0,The stone house at Paynes Crossing: Paynes cottage: final report,none found,none found,151.1191611,-32.9219467,"[['none found', 'none found']]"
0,Holroyd heritage study: final report: volume 5 appendix 4 part 2 of 2: draft inventory building and other works,none found,none found,150.997,-33.831,"[['none found', 'none found']]"
0,Holroyd heritage study: final report: volume 5 appendix 4 part 1 of 2; draft building & other works,none found,none found,150.997,-33.831,"[['none found', 'none found']]"
