TroveID,troveUrl,title,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,Address_export,Verified_Address,Longitude,Latitude,Location_Confidence
213228765,http://trove.nla.gov.au/work/213228765,"Sandon Point residential subdivision, Stages 2-6, development area Bulli, north of Wollongong, NSW : archaeological subsurface testing program & aboriginal consultation / a report to Rose Consulting Group for Stockland Constructors [by] Navin Officer Heritage Consultants",Navin Officer Heritage Consultants,2001,2001,not found,not found,not found,not found,not found,0.03665638,"2-6 DEVELOPMENT AREA, not known, NSW",not verified,not known,not known,unknown
8592003,http://trove.nla.gov.au/work/8592003,Nambucca District water supply : preliminary archaeological investigation of Aboriginal and European sites / Alice C. Gorman with Iain Davidson for NSW Department of Public Works and Services,"Gorman, Alice C",1996,1996,not found,not found,not found,not found,not found,0.036625344,No Street Address,not verified,not known,not known,unknown
27544093,http://trove.nla.gov.au/work/27544093,"Kent Hotel site, Millers Point : archaeological monitoring project : report prepared for the Heritage Council of New South Wales and Philip Cox Richardson Taylor and Partners Pty Ltd on behalf of Dalegrove Pty Ltd / by Don Godden and Associates Pty Ltd",Don Godden and Associates,1989,1989,not found,not found,not found,not found,not found,0.036615245,No Street Address,not verified,not known,not known,unknown
177234431,http://trove.nla.gov.au/work/177234431,"Report on archaeological work undertaken in section 1C of the South East Transit Project, South Brisbane / Archaeo Cultural Heritage Services for Connell Wagner on behalf of Queensland Transport",Archaeo Cultural Heritage Services,1999,1999,not found,not found,not found,not found,not found,0.036615245,"1C OF THE, not known, NSW",not verified,not known,not known,unknown
229936236,http://trove.nla.gov.au/work/229936236,"A cultural heritage impact assessment of the proposed southern Brisbane bypass, S.E. Queensland / by S.J. Davies","Davies, S. J.",1994,1994,not found,not found,not found,not found,not found,0.036601417,No Street Address,not verified,not known,not known,unknown
160036188,http://trove.nla.gov.au/work/160036188,Telecom optical fibre cable route : Leongatha to Morwell via Mirboo North : an assessment of the potential impact on archaeological sites / a report to Telecom Australia by Nicholas Clark,"Clark, Nicholas",1993,1993,not found,not found,not found,not found,not found,0.03656187,No Street Address,not verified,not known,not known,unknown
160036398,http://trove.nla.gov.au/work/160036398,Telecom optical fibre cable route : Womboota to Bunnaloo : an assessment of the potential impact on archaeological sites / a report to Telecom Australia by Nicholas Clark,"Clark, Nicholas",1994,1994,not found,not found,not found,not found,not found,0.03656187,No Street Address,not verified,not known,not known,unknown
160037004,http://trove.nla.gov.au/work/160037004,Telecom optical fibre cable route : Wooroonook to Birchip via Corack East and Watchem : an assessment of the potential impact on archaeological sites / a report to Telecom Australia by Nicholas Clark,"Clark, Nicholas",1994,1994,not found,not found,not found,not found,not found,0.03656187,No Street Address,not verified,not known,not known,unknown
159768478,http://trove.nla.gov.au/work/159768478,"Archaeological assessment of proposed erosion control measures at Kantju, Warayuki and Ikari track : a report to Australian Nature Conservation Agency / prepared by Peter Thorley","Thorley, Peter",1999,1999,not found,not found,not found,not found,not found,0.03656187,No Street Address,not verified,not known,not known,unknown
176333419,http://trove.nla.gov.au/work/176333419,"Peel's Well : archaeological assessment of the nominated heritage site of Peel's Well, Doctor's Gully, Darwin / Report to the Heritage Conservation Branch, Dept. of Lands, Planning and Environment, Darwin, NT. [by] Malene Bjornskov [and] Colin De La Rue","Bjornskov, Malene",2000,2000,not found,not found,not found,not found,not found,0.03656187,No Street Address,not verified,not known,not known,unknown
160035655,http://trove.nla.gov.au/work/160035655,Seymour district : Telstra optical fibre cable route (central Victoria) : Seymour-Kobyboyn : stage II archaeological survey and cultural heritage impact assessment / by Ian McNiven,"McNiven, Ian J",1996,1996,not found,not found,not found,not found,not found,0.036418717,No Street Address,not verified,not known,not known,unknown
160035658,http://trove.nla.gov.au/work/160035658,Sorrento district : Telstra optical fibre cable route (south central Victoria) : Sorrento - Flinders and Fingal - RIM : stage II archaeological survey and cultural heritage impact assessment / by Ian McNiven,"McNiven, Ian J",1996,1996,not found,not found,not found,not found,not found,0.036418717,No Street Address,not verified,not known,not known,unknown
160036261,http://trove.nla.gov.au/work/160036261,Markets city development : archaeological investigation : research design / prepared for Jason Property Management on behalf of Rockvale Pty Ltd [by] Godden Mackay Pty Ltd,Godden Mackay,1990,1990,not found,not found,not found,not found,not found,0.03609306,No Street Address,not verified,not known,not known,unknown
27212745,http://trove.nla.gov.au/work/27212745,"Stage 1 of an archaeological survey of the Murrumburrah-Yass and the Murrumburrah-Wagga Wagga electricity lines : a report to National Parks and Wildlife Service of NSW, Sydney / D. C. Witter and P. J. Hughes","Witter, D. C",1983,1983,not found,not found,not found,not found,not found,0.036072202,No Street Address,not verified,not known,not known,unknown
37909623,http://trove.nla.gov.au/work/37909623,"St. Mary's Cathedral archaeological zoning report : report prepared for Heritage Group, Public Works Department / [by Matthew Kelly of Godden Mackay Pty. Ltd.]","Kelly, Matthew, archaeologist",1994,1994,not found,not found,not found,not found,not found,0.03594663,No Street Address,not verified,not known,not known,unknown
27690345,http://trove.nla.gov.au/work/27690345,Neptune Engineering and Slipway Company site : Report on archaeological monitoring / prepared for Gabo Investments Ltd and the Heritage Council of NSW  [by] Godden Mackay Pty Ltd,Godden Mackay Pty. Ltd,1990,1990,not found,"[u'Industry', u'Technology', u'Transport']","[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://dx.doi.org/10.4227/11/50481F21E5850'}]",http://dx.doi.org/10.4227/11/50481F21E5850,fulltext,0.035840012,No Street Address,not verified,not known,not known,unknown
30274062,http://trove.nla.gov.au/work/30274062,"Cricketer's Arms Hotel : report on archaeological supervision / prepared by Godden Mackay Pty Ltd for Partridge & Davies, Architects, the NSW Department of Planning and the Heritage Council of NSW",Godden Mackay Pty. Ltd,1992,1992,not found,"[u'Accommodation', u'Agriculture', u'Commerce']","[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://dx.doi.org/10.4227/11/50481DDAA42AE'}]",http://dx.doi.org/10.4227/11/50481DDAA42AE,fulltext,0.035840012,No Street Address,not verified,not known,not known,unknown
5593757,http://trove.nla.gov.au/work/5593757,An archaeological investigation of Stage 1 of the Murray Downs Golf and Country Club Project Area / by Brian J. Egloff and Colin Pardoe for Murray Downs Golf and Country Club and Wamba Wamba Local Aboriginal LandCouncil,"Egloff, Brian, 1940-",1989,1989,not found,not found,not found,not found,not found,0.035825986,No Street Address,not verified,not known,not known,unknown
20047686,http://trove.nla.gov.au/work/20047686,Sacred to the memory : an archaeological investigation into emotion and ideology within two regional cemeteries / Zandria K. Farrell,"Farrell, Zandria K. (Zandria Kelly), 1981-",2003,2003,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'value': u'http://ehlt.flinders.edu.au/archaeology/department/publications/PDF%20Theses/Zandria%20Farrell.pdf'}]",http://ehlt.flinders.edu.au/archaeology/department/publications/PDF%20Theses/Zandria%20Farrell.pdf,unknown,0.035805237,No Street Address,not verified,not known,not known,unknown
17568339,http://trove.nla.gov.au/work/17568339,Rock of ages Stonyfell Quarry : an archaeological investigation into Stonyfell Quarry's contribution to a changing South Australian landscape / Christine C. Bender,"Bender, Christine Carolyn, 1940-",2004,2004,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'value': u'http://ehlt.flinders.edu.au/archaeology/department/publications/PDF%20Theses/Christine%20Bender.pdf'}]",http://ehlt.flinders.edu.au/archaeology/department/publications/PDF%20Theses/Christine%20Bender.pdf,unknown,0.035735272,No Street Address,not verified,not known,not known,unknown
35211656,http://trove.nla.gov.au/work/35211656,Victorian Honorary Correspondent Supply Depots : a preliminary historical and archaeological investigation / by Andrew Long and Ian D. Clark,"Long, Andrew, 1948-",1999,1999,not found,not found,not found,not found,not found,0.035695184,No Street Address,not verified,not known,not known,unknown
160038437,http://trove.nla.gov.au/work/160038437,"Report on the archaeological monitoring programme during underpinning of foundations at Lancer Barracks, Parramatta, N.S.W. / Edward Higginbotham for Gazzard Sheldon Architects","Higginbotham, Edward A. K",1996,1996,not found,not found,not found,not found,not found,0.035655405,No Street Address,not verified,not known,not known,unknown
192618067,http://trove.nla.gov.au/work/192618067,Summary report on current archaeological research supported by the Australian Institute of Aboriginal Studies,"Dix, Warwick Carswell",1977,1977,not found,not found,not found,not found,not found,0.0355485,No Street Address,not verified,not known,not known,unknown
18842579,http://trove.nla.gov.au/work/18842579,"Conservation analysis report on Woodbine, Port Fairy, Victoria. D.V. Bick","Bick, D. V. (David V.)",1985,1985,not found,not found,not found,not found,not found,0.03554786,No Street Address,not verified,not known,not known,unknown
